"hotel";"is_canceled";"lead_time";"arrival_date_year";"arrival_date_month";"arrival_date_day_of_month";"stays_in_weekend_nights";"stays_in_week_nights";"adults";"children";"babies";"meal";"country";"market_segment";"distribution_channel";"is_repeated_guest";"previous_cancellations";"previous_bookings_not_canceled";"reserved_room_type";"assigned_room_type";"booking_changes";"deposit_type";"agent";"company";"days_in_waiting_list";"customer_type";"adr";"required_car_parking_spaces";"total_of_special_requests";"reservation_status";"reservation_status_date"
"Resort Hotel";1;198;2017;"August";9;2;4;2;0;0;"BB";"NOR";"Online TA";"TA/TO";0;0;0;"G";"G";1;"No Deposit";"240";"";0;"Transient";258;0;0;"Canceled";"2017-08-04"
"Resort Hotel";1;198;2017;"August";15;2;5;2;0;0;"HB";"CHE";"Online TA";"TA/TO";0;0;0;"E";"E";0;"No Deposit";"240";"";0;"Transient";231;0;2;"Canceled";"2017-02-16"
"Resort Hotel";1;198;2017;"August";24;1;3;2;2;0;"BB";"IRL";"Online TA";"TA/TO";0;0;0;"C";"C";0;"No Deposit";"240";"";0;"Transient";200;0;0;"Canceled";"2017-02-08"
"Resort Hotel";1;198;2017;"August";24;2;5;2;1;0;"Undefined";"PRT";"Online TA";"TA/TO";0;0;0;"A";"A";1;"No Deposit";"314";"";0;"Transient";205;0;0;"Canceled";"2017-08-14"
"Resort Hotel";1;198;2017;"August";25;1;2;1;0;0;"BB";"DEU";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";151;0;1;"Canceled";"2017-02-13"
"Resort Hotel";1;198;2017;"July";1;2;4;2;0;0;"BB";"ESP";"Online TA";"TA/TO";0;0;0;"E";"E";0;"No Deposit";"240";"";0;"Transient";140;0;3;"Canceled";"2016-12-17"
"Resort Hotel";1;198;2017;"July";22;2;5;2;2;0;"BB";"NLD";"Online TA";"TA/TO";0;0;0;"G";"G";0;"No Deposit";"240";"";0;"Transient";244;0;0;"Canceled";"2017-02-04"
"Resort Hotel";1;198;2017;"July";27;2;5;2;0;0;"HB";"GBR";"Online TA";"TA/TO";0;0;0;"E";"E";0;"No Deposit";"240";"";0;"Transient";222;0;2;"Canceled";"2017-05-14"
"Resort Hotel";1;198;2017;"July";27;2;5;2;2;0;"HB";"GBR";"Online TA";"TA/TO";0;0;0;"G";"G";0;"No Deposit";"240";"";0;"Transient";292;0;0;"Canceled";"2017-05-14"
"Resort Hotel";1;198;2017;"May";28;2;0;2;0;0;"HB";"COL";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";115;0;1;"Canceled";"2017-01-21"
"Resort Hotel";1;199;2016;"April";29;0;2;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";47;0;1;"Canceled";"2016-03-26"
"Resort Hotel";1;199;2016;"August";1;1;3;2;0;0;"HB";"PRT";"Direct";"Direct";0;0;0;"A";"A";1;"No Deposit";"250";"";0;"Transient";170;0;0;"No-Show";"2016-08-01"
"Resort Hotel";1;199;2016;"August";4;2;3;2;2;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"G";"G";0;"No Deposit";"240";"";0;"Transient";240;0;1;"Canceled";"2016-01-18"
"Resort Hotel";1;199;2016;"August";6;2;1;2;1;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"H";"H";0;"No Deposit";"240";"";0;"Transient";262;0;0;"Canceled";"2016-01-25"
"Resort Hotel";1;199;2016;"August";11;2;5;2;0;0;"BB";"PRT";"Offline TA/TO";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"95";"";0;"Transient";101;0;0;"Canceled";"2016-07-18"
"Resort Hotel";1;199;2016;"August";23;0;3;1;0;0;"BB";"PRT";"Direct";"Direct";0;0;0;"E";"E";0;"No Deposit";"250";"";0;"Transient";131;0;0;"Canceled";"2016-02-11"
"Resort Hotel";1;199;2016;"July";23;2;6;3;1;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"H";"H";0;"No Deposit";"240";"";0;"Transient";210;0;0;"Canceled";"2016-01-15"
"Resort Hotel";1;199;2016;"July";30;3;6;2;2;0;"BB";"PRT";"Direct";"Direct";0;0;0;"C";"C";1;"No Deposit";"";"";0;"Transient";163;0;0;"Canceled";"2016-04-11"
"Resort Hotel";1;199;2016;"June";12;2;3;2;0;0;"HB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";110;0;1;"Canceled";"2016-02-22"
"Resort Hotel";1;199;2016;"March";19;2;5;1;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";32;0;0;"Canceled";"2016-02-15"
"Resort Hotel";1;199;2016;"March";25;1;2;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";45;0;1;"Canceled";"2016-03-12"
"Resort Hotel";1;199;2016;"March";25;1;2;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";51;0;1;"Canceled";"2016-03-12"
"Resort Hotel";1;199;2016;"May";2;1;1;2;0;0;"HB";"PRT";"Groups";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"298";"";0;"Transient-Party";85;0;0;"Canceled";"2016-04-09"
"Resort Hotel";1;199;2016;"May";2;1;1;2;0;0;"HB";"PRT";"Groups";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"298";"";0;"Transient-Party";85;0;0;"Canceled";"2016-04-18"
"Resort Hotel";1;199;2016;"May";2;1;1;2;0;0;"HB";"PRT";"Groups";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"298";"";0;"Transient-Party";85;0;0;"Canceled";"2016-04-19"
"Resort Hotel";1;199;2016;"May";17;2;5;2;0;0;"HB";"PRT";"Online TA";"TA/TO";0;0;0;"E";"E";0;"No Deposit";"240";"";0;"Transient";118;0;1;"Canceled";"2015-12-01"
"Resort Hotel";1;199;2016;"November";23;2;5;2;0;0;"HB";"GBR";"Online TA";"TA/TO";0;0;0;"E";"E";0;"No Deposit";"240";"";0;"Transient";85;0;0;"No-Show";"2016-11-23"
"Resort Hotel";1;199;2016;"September";19;1;5;2;0;0;"HB";"PRT";"Online TA";"TA/TO";0;0;0;"E";"E";0;"No Deposit";"240";"";0;"Transient";158;0;0;"Canceled";"2016-05-10"
"Resort Hotel";1;199;2017;"August";8;1;5;2;0;0;"BB";"GBR";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";168;0;1;"Canceled";"2017-02-04"
"Resort Hotel";1;199;2017;"August";10;3;8;2;1;0;"BB";"ESP";"Direct";"Direct";0;0;0;"C";"C";0;"No Deposit";"250";"";0;"Transient";163;0;0;"Canceled";"2017-01-27"
"Resort Hotel";1;199;2017;"August";19;2;3;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"241";"";0;"Transient";123;0;0;"Canceled";"2017-07-14"
"Resort Hotel";1;199;2017;"July";27;2;4;2;0;0;"HB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"242";"";0;"Transient";184;0;2;"Canceled";"2017-06-19"
"Resort Hotel";1;199;2017;"May";28;2;2;1;0;0;"BB";"PRT";"Offline TA/TO";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"410";"";0;"Transient";38;0;1;"Canceled";"2017-03-03"
"Resort Hotel";1;200;2015;"August";24;1;5;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;1;0;"E";"E";0;"No Deposit";"240";"";0;"Transient";166;0;1;"Canceled";"2015-02-10"
"Resort Hotel";1;200;2015;"September";7;1;4;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;3;0;"A";"A";0;"No Deposit";"240";"";0;"Transient-Party";74;0;2;"Canceled";"2015-05-08"
"Resort Hotel";1;200;2015;"September";7;3;7;1;0;0;"BB";"PRT";"Offline TA/TO";"TA/TO";0;1;0;"A";"A";0;"No Deposit";"156";"";0;"Contract";49;0;1;"Canceled";"2015-09-02"
"Resort Hotel";1;200;2015;"September";7;3;7;2;0;0;"BB";"PRT";"Offline TA/TO";"TA/TO";0;1;0;"A";"A";0;"No Deposit";"156";"";0;"Contract";56;0;1;"Canceled";"2015-09-02"
"Resort Hotel";1;200;2016;"August";15;2;5;2;0;0;"HB";"PRT";"Offline TA/TO";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"6";"";0;"Transient-Party";124;0;0;"Canceled";"2016-02-17"
"Resort Hotel";1;200;2016;"August";15;2;5;2;1;0;"HB";"PRT";"Offline TA/TO";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"6";"";0;"Transient-Party";110;0;0;"Canceled";"2016-02-17"
"Resort Hotel";1;200;2016;"August";21;2;4;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"E";"E";0;"No Deposit";"240";"";0;"Transient";175;0;2;"Canceled";"2016-05-09"
"Resort Hotel";1;200;2016;"December";8;2;8;2;0;0;"BB";"NLD";"Online TA";"TA/TO";0;0;0;"D";"D";2;"No Deposit";"240";"";0;"Transient";47;0;3;"Canceled";"2016-11-03"
"Resort Hotel";1;200;2016;"December";17;6;12;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"314";"";0;"Transient";39;0;0;"Canceled";"2016-06-03"
"Resort Hotel";1;200;2016;"February";15;1;0;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";29;0;1;"Canceled";"2015-12-04"
"Resort Hotel";1;200;2016;"January";8;8;20;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"E";"E";0;"No Deposit";"240";"";0;"Transient";50;0;0;"Canceled";"2015-09-21"
"Resort Hotel";1;200;2016;"July";18;1;3;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";108;0;0;"Canceled";"2016-06-27"
"Resort Hotel";1;200;2016;"July";24;2;4;2;0;0;"HB";"PRT";"Online TA";"TA/TO";0;0;0;"E";"E";1;"No Deposit";"240";"";0;"Transient";205;0;1;"Canceled";"2016-02-24"
"Resort Hotel";1;200;2016;"May";2;2;5;2;2;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"G";"G";0;"No Deposit";"240";"";0;"Transient";102;0;1;"Canceled";"2016-04-28"
"Resort Hotel";1;200;2016;"May";23;2;5;2;0;0;"BB";"PRT";"Offline TA/TO";"TA/TO";0;0;0;"E";"E";0;"No Deposit";"314";"";0;"Transient";63;0;0;"Canceled";"2015-11-06"
"Resort Hotel";1;200;2016;"September";19;1;5;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";90;0;1;"Canceled";"2016-03-04"
"Resort Hotel";1;200;2017;"April";8;4;6;2;0;0;"BB";"DEU";"Online TA";"TA/TO";0;0;0;"D";"E";1;"No Deposit";"240";"";0;"Transient";74;0;2;"Canceled";"2016-11-19"
"Resort Hotel";1;200;2017;"August";7;2;5;2;0;0;"HB";"ESP";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";200;0;0;"Canceled";"2017-06-12"
"Resort Hotel";1;200;2017;"August";18;2;2;2;1;0;"BB";"GBR";"Online TA";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"240";"";0;"Transient";180;0;0;"Canceled";"2017-02-02"
"Resort Hotel";1;200;2017;"August";18;2;2;2;1;0;"BB";"GBR";"Online TA";"TA/TO";0;0;0;"G";"G";0;"No Deposit";"240";"";0;"Transient";250;0;0;"Canceled";"2017-02-02"
"Resort Hotel";1;200;2017;"February";4;2;5;2;0;0;"HB";"PRT";"Offline TA/TO";"TA/TO";0;0;0;"E";"E";0;"No Deposit";"171";"";0;"Transient";45;0;0;"Canceled";"2016-08-01"
"Resort Hotel";1;200;2017;"February";19;1;0;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"C";1;"No Deposit";"240";"";0;"Transient";56;0;0;"Canceled";"2016-08-10"
"Resort Hotel";1;200;2017;"July";21;4;11;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";172;0;1;"Canceled";"2017-01-11"
"Resort Hotel";1;200;2017;"July";23;4;8;2;2;0;"BB";"CHE";"Online TA";"TA/TO";0;0;0;"G";"G";0;"No Deposit";"240";"";0;"Transient";244;0;0;"Canceled";"2017-01-04"
"Resort Hotel";1;200;2017;"May";27;2;5;2;0;0;"BB";"GBR";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";92;0;1;"Canceled";"2016-12-20"
"Resort Hotel";1;201;2016;"August";1;1;3;2;0;0;"HB";"PRT";"Online TA";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"242";"";0;"Transient";173;0;1;"Canceled";"2016-02-03"
"Resort Hotel";1;201;2016;"August";15;2;5;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";140;0;1;"Canceled";"2016-06-21"
"Resort Hotel";1;201;2016;"July";28;2;3;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";126;0;1;"Canceled";"2016-01-28"
"Resort Hotel";1;201;2016;"June";30;2;8;2;1;0;"HB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";142;0;2;"Canceled";"2016-04-27"
"Resort Hotel";1;201;2016;"March";19;2;5;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";38;0;1;"Canceled";"2015-09-01"
"Resort Hotel";1;201;2016;"March";19;2;5;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";38;0;1;"Canceled";"2016-02-13"
"Resort Hotel";1;201;2016;"March";19;2;5;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"A";1;"No Deposit";"240";"";0;"Transient";38;0;0;"Canceled";"2016-02-22"
"Resort Hotel";1;201;2016;"May";23;3;7;2;0;1;"BB";"PRT";"Direct";"Direct";0;0;0;"D";"D";1;"No Deposit";"250";"";0;"Transient";64;0;1;"Canceled";"2016-04-29"
"Resort Hotel";1;201;2016;"November";5;1;1;2;0;0;"BB";"BRA";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";38;0;0;"Canceled";"2016-04-18"
"Resort Hotel";1;201;2016;"November";5;2;1;2;0;0;"BB";"PRT";"Groups";"TA/TO";0;0;0;"A";"A";0;"Non Refund";"11";"";0;"Transient";30;0;0;"Canceled";"2016-07-18"
"Resort Hotel";1;201;2016;"October";29;2;5;2;0;0;"BB";"PRT";"Offline TA/TO";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"156";"";0;"Transient";42;0;0;"Canceled";"2016-04-12"
"Resort Hotel";1;201;2017;"April";23;2;5;2;0;0;"BB";"IRL";"Online TA";"TA/TO";0;0;0;"A";"C";1;"No Deposit";"240";"";0;"Transient";54;0;0;"Canceled";"2017-03-30"
"Resort Hotel";1;201;2017;"April";28;2;2;2;0;0;"BB";"GBR";"Online TA";"TA/TO";0;0;0;"E";"E";0;"No Deposit";"240";"";0;"Transient";104;0;1;"Canceled";"2017-03-07"
"Resort Hotel";1;201;2017;"August";12;2;1;2;0;0;"FB";"PRT";"Offline TA/TO";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"6";"";0;"Transient";156;0;0;"Canceled";"2017-07-07"
"Resort Hotel";1;201;2017;"July";13;2;5;2;0;0;"BB";"RUS";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";150;0;1;"Canceled";"2017-04-06"
"Resort Hotel";1;201;2017;"June";12;2;5;3;0;0;"BB";"PRT";"Offline TA/TO";"TA/TO";0;0;0;"A";"A";1;"No Deposit";"11";"";0;"Transient";80;0;0;"Canceled";"2017-01-31"
"Resort Hotel";1;201;2017;"June";29;1;3;2;0;0;"BB";"GBR";"Online TA";"TA/TO";0;0;0;"A";"A";2;"No Deposit";"240";"";0;"Transient";110;0;1;"Canceled";"2016-12-15"
"Resort Hotel";1;201;2017;"March";18;2;5;2;0;0;"BB";"FRA";"Online TA";"TA/TO";0;0;0;"A";"C";0;"No Deposit";"240";"";0;"Transient";38;0;2;"Canceled";"2017-03-18"
"Resort Hotel";1;201;2017;"May";13;1;1;2;0;0;"BB";"USA";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";77;0;1;"Canceled";"2016-10-26"
"Resort Hotel";1;201;2017;"May";15;4;10;2;0;0;"BB";"PRT";"Offline TA/TO";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"40";"";0;"Contract";74;0;0;"Canceled";"2016-10-31"
"Resort Hotel";1;202;2015;"July";22;2;5;2;0;0;"BB";"PRT";"Offline TA/TO";"TA/TO";1;1;0;"A";"A";0;"No Deposit";"156";"";0;"Contract";91;0;0;"Canceled";"2015-01-01"
"Resort Hotel";1;202;2015;"September";1;2;8;2;0;0;"BB";"PRT";"Offline TA/TO";"TA/TO";1;1;0;"A";"A";0;"No Deposit";"156";"";0;"Contract";56;0;1;"Canceled";"2015-02-11"
"Resort Hotel";1;202;2016;"February";2;0;3;1;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"A";1;"No Deposit";"240";"";0;"Transient";28;0;1;"Canceled";"2015-11-11"
"Resort Hotel";1;202;2016;"March";20;2;5;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";40;0;1;"Canceled";"2015-09-01"
"Resort Hotel";1;202;2016;"March";20;2;5;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";40;0;2;"Canceled";"2015-09-01"
"Resort Hotel";1;202;2016;"May";20;3;7;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"E";"E";0;"No Deposit";"240";"";0;"Transient";118;0;1;"Canceled";"2015-12-01"
"Resort Hotel";1;202;2016;"September";21;2;5;2;0;0;"BB";"PRT";"Offline TA/TO";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"171";"";0;"Transient";68;0;0;"Canceled";"2016-03-09"
"Resort Hotel";1;202;2017;"August";21;1;4;2;0;1;"HB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"A";1;"No Deposit";"240";"";0;"Transient";192;0;2;"Canceled";"2017-04-21"
"Resort Hotel";1;202;2017;"August";21;3;6;2;2;0;"HB";"PRT";"Offline TA/TO";"TA/TO";0;0;0;"C";"C";0;"No Deposit";"";"";0;"Transient";187;0;0;"Canceled";"2017-01-31"
"Resort Hotel";1;202;2017;"July";20;4;10;2;1;0;"BB";"PRT";"Offline TA/TO";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"177";"";0;"Transient";159;0;0;"Canceled";"2017-01-04"
"Resort Hotel";1;202;2017;"June";30;2;3;2;2;0;"BB";"BRA";"Online TA";"TA/TO";0;0;0;"G";"G";2;"No Deposit";"240";"";0;"Transient";200;0;0;"Canceled";"2017-05-22"
"Resort Hotel";1;202;2017;"May";4;0;1;2;0;0;"HB";"PRT";"Groups";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"251";"";0;"Transient-Party";90;0;0;"Canceled";"2017-02-07"
"Resort Hotel";1;203;2015;"September";1;0;2;2;0;0;"BB";"PRT";"Offline TA/TO";"TA/TO";0;1;0;"A";"A";0;"No Deposit";"241";"";0;"Transient";62;0;1;"Canceled";"2015-04-29"
"Resort Hotel";1;203;2016;"July";2;2;5;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";81;0;2;"Canceled";"2016-02-16"
"Resort Hotel";1;203;2016;"July";16;6;12;2;2;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"G";"G";0;"No Deposit";"240";"";0;"Transient";204;0;0;"Canceled";"2015-12-31"
"Resort Hotel";1;203;2016;"July";17;2;4;2;0;0;"HB";"PRT";"Online TA";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"240";"";0;"Transient";170;0;1;"Canceled";"2016-02-12"
"Resort Hotel";1;203;2016;"June";21;0;5;1;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";68;0;0;"Canceled";"2016-03-01"
"Resort Hotel";1;203;2016;"March";21;2;5;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";43;0;0;"Canceled";"2015-09-01"
"Resort Hotel";1;203;2016;"May";10;0;2;2;0;0;"BB";"PRT";"Groups";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"248";"";0;"Transient-Party";46;0;0;"Canceled";"2016-03-11"
"Resort Hotel";1;203;2016;"May";10;0;2;2;0;0;"BB";"PRT";"Groups";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"248";"";0;"Transient-Party";46;0;0;"Canceled";"2016-03-29"
"Resort Hotel";1;203;2016;"May";10;0;2;2;0;0;"BB";"PRT";"Groups";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"248";"";0;"Transient-Party";46;0;0;"Canceled";"2016-03-31"
"Resort Hotel";1;203;2016;"October";23;2;2;2;0;0;"BB";"IRL";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";48;0;0;"Canceled";"2016-04-04"
"Resort Hotel";1;203;2016;"September";5;3;7;2;0;0;"Undefined";"PRT";"Offline TA/TO";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"40";"";0;"Transient";118;0;0;"Canceled";"2016-08-26"
"Resort Hotel";1;203;2017;"April";12;2;5;2;0;0;"BB";"IRL";"Online TA";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"240";"";0;"Transient";81;0;0;"Canceled";"2016-09-22"
"Resort Hotel";1;203;2017;"April";25;0;2;2;0;0;"HB";"PRT";"Groups";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"";"";0;"Transient-Party";90;0;0;"Canceled";"2017-01-06"
"Resort Hotel";1;203;2017;"August";1;4;10;2;0;0;"BB";"PRT";"Offline TA/TO";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"436";"";0;"Transient";127;0;0;"Canceled";"2017-01-24"
"Resort Hotel";1;203;2017;"August";15;3;10;2;0;0;"BB";"CN";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";155;0;1;"Canceled";"2017-05-15"
"Resort Hotel";1;203;2017;"August";18;4;8;2;1;0;"BB";"AZE";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"15";"";0;"Transient";127;0;3;"Canceled";"2017-02-25"
"Resort Hotel";1;203;2017;"July";26;2;9;2;0;0;"BB";"DEU";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";156;0;1;"Canceled";"2017-01-25"
"Resort Hotel";1;203;2017;"July";28;0;1;2;1;0;"BB";"ITA";"Online TA";"TA/TO";0;0;0;"H";"H";0;"No Deposit";"240";"";0;"Transient";249;0;1;"Canceled";"2017-03-06"
"Resort Hotel";1;203;2017;"July";28;0;1;3;0;0;"BB";"ITA";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";154;0;1;"Canceled";"2017-03-06"
"Resort Hotel";1;203;2017;"May";25;0;3;2;0;0;"BB";"PRT";"Groups";"TA/TO";0;0;0;"D";"D";0;"Refundable";"";"223";0;"Transient-Party";60;0;0;"Canceled";"2016-12-14"
"Resort Hotel";1;204;2017;"August";7;2;5;2;0;0;"HB";"FRA";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";198;0;1;"Canceled";"2017-07-06"
"Resort Hotel";1;204;2017;"August";21;2;5;2;0;0;"HB";"ESP";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";191;0;0;"Canceled";"2017-01-30"
"Resort Hotel";1;204;2017;"August";26;2;1;2;0;0;"HB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"A";1;"No Deposit";"314";"";0;"Transient";140;0;0;"Canceled";"2017-07-28"
"Resort Hotel";1;204;2017;"June";30;2;5;2;0;0;"BB";"BEL";"Online TA";"TA/TO";0;0;0;"E";"E";0;"No Deposit";"240";"";0;"Transient";140;0;1;"Canceled";"2016-12-19"
"Resort Hotel";1;204;2017;"March";18;0;1;2;2;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"G";"G";0;"No Deposit";"240";"";0;"Transient";82;0;1;"Canceled";"2017-02-03"
"Resort Hotel";1;205;2016;"August";10;2;4;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"240";"";0;"Transient";160;0;1;"Canceled";"2016-06-21"
"Resort Hotel";1;205;2016;"August";15;1;4;2;0;0;"BB";"PRT";"Direct";"Direct";0;0;0;"F";"F";0;"No Deposit";"250";"";0;"Transient";157;0;0;"Canceled";"2016-07-12"
"Resort Hotel";1;205;2016;"June";13;2;5;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";72;0;1;"Canceled";"2016-03-29"
"Resort Hotel";1;205;2016;"March";30;2;5;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";52;0;2;"Canceled";"2015-10-03"
"Resort Hotel";1;205;2016;"September";2;2;5;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"E";"E";0;"No Deposit";"240";"";0;"Transient";161;0;1;"Canceled";"2016-02-15"
"Resort Hotel";1;205;2017;"April";5;0;1;2;0;0;"BB";"GBR";"Online TA";"TA/TO";0;0;0;"E";"E";0;"No Deposit";"240";"";0;"Transient";81;0;1;"Canceled";"2016-12-13"
"Resort Hotel";1;205;2017;"August";2;1;4;2;2;0;"HB";"PRT";"Online TA";"TA/TO";0;0;0;"G";"G";0;"No Deposit";"240";"";0;"Transient";300;0;2;"Canceled";"2017-01-17"
"Resort Hotel";1;205;2017;"August";29;0;2;2;0;0;"BB";"ESP";"Online TA";"TA/TO";0;0;0;"D";"D";3;"No Deposit";"240";"";0;"Transient";210;0;3;"Canceled";"2017-08-15"
"Resort Hotel";1;205;2017;"February";13;1;3;1;0;0;"BB";"GBR";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";38;0;1;"Canceled";"2017-01-11"
"Resort Hotel";1;205;2017;"July";28;2;5;2;0;0;"BB";"IRL";"Online TA";"TA/TO";0;0;0;"E";"E";0;"No Deposit";"240";"";0;"Transient";192;0;2;"Canceled";"2017-02-20"
"Resort Hotel";1;205;2017;"June";23;2;7;2;2;0;"BB";"POL";"Online TA";"TA/TO";0;0;0;"G";"G";0;"No Deposit";"240";"";0;"Transient";180;0;0;"Canceled";"2017-05-11"
"Resort Hotel";1;205;2017;"March";18;2;5;2;0;0;"BB";"IRL";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";38;0;1;"Canceled";"2016-10-16"
